card1,card2,archetype,weight
Go for the Throat,Preacher of the Schism,Mono-Black Midrange,0.98664347331248
Go for the Throat,Preacher of the Schism,Dimir Midrange,0.9292917880870444
Go for the Throat,Preacher of the Schism,Faeries,0.8072675274936902
Go for the Throat,Preacher of the Schism,Sacrifice,0.528833223536164
Go for the Throat,Preacher of the Schism,Self-Bounce,0.528833223536164
Floodpits Drowner,Preacher of the Schism,Dimir Midrange,1
Floodpits Drowner,Preacher of the Schism,Faeries,0.8072675274936902
Floodpits Drowner,Preacher of the Schism,Self-Bounce,0.8072675274936902
Island,Tishana's Tidebinder,Merfolk,1
Island,Tishana's Tidebinder,Azorius Midrange,1
Island,Tishana's Tidebinder,Faeries,0.9711749008703954
Island,Tishana's Tidebinder,Dimir Midrange,0.9050653232573177
Island,Tishana's Tidebinder,Azorius Control,0.8842714631900632
Island,Tishana's Tidebinder,Convoke,0.8501319300796998
Island,Tishana's Tidebinder,Bant Control,0.67578466173597
Island,Tishana's Tidebinder,Self-Bounce,0.528833223536164
Island,Tishana's Tidebinder,Esper Control,0.528833223536164
Tishana's Tidebinder,Underground River,Faeries,0.9711749008703954
Tishana's Tidebinder,Underground River,Dimir Midrange,0.9089996514647136
Tishana's Tidebinder,Underground River,Esper Control,0.36492585015945816
Duress,Tishana's Tidebinder,Dimir Midrange,0.5179722655007647
Phantom Interference,Tishana's Tidebinder,Dimir Midrange,0.5521077160618777
Cut Down,Tishana's Tidebinder,Faeries,0.8396920351126752
Cut Down,Tishana's Tidebinder,Dimir Midrange,0.8148558160334741
Swamp,Tishana's Tidebinder,Faeries,0.9711749008703954
Swamp,Tishana's Tidebinder,Dimir Midrange,0.8846574696987083
Swamp,Tishana's Tidebinder,Esper Control,0.528833223536164
Swamp,Tishana's Tidebinder,Self-Bounce,0.36492585015945816
Darkslick Shores,Tishana's Tidebinder,Faeries,0.9711749008703954
Darkslick Shores,Tishana's Tidebinder,Dimir Midrange,0.9107516437851033
Darkslick Shores,Tishana's Tidebinder,Self-Bounce,0.8072675274936902
Darkslick Shores,Tishana's Tidebinder,Esper Control,0.36492585015945816
Enduring Curiosity,Tishana's Tidebinder,Faeries,0.9711749008703954
Enduring Curiosity,Tishana's Tidebinder,Dimir Midrange,0.8592993681227947
Enduring Curiosity,Tishana's Tidebinder,Azorius Midrange,0.8396920351126752
Enduring Curiosity,Tishana's Tidebinder,Convoke,0.7423308996286238
Anoint with Affliction,Tishana's Tidebinder,Faeries,0.6927405969128703
Anoint with Affliction,Tishana's Tidebinder,Dimir Midrange,0.534552330747887
Go for the Throat,Tishana's Tidebinder,Faeries,0.9711749008703954
Go for the Throat,Tishana's Tidebinder,Dimir Midrange,0.7884137487248409
Floodpits Drowner,Tishana's Tidebinder,Merfolk,1
Floodpits Drowner,Tishana's Tidebinder,Faeries,0.9711749008703954
Floodpits Drowner,Tishana's Tidebinder,Azorius Midrange,0.9711749008703954
Floodpits Drowner,Tishana's Tidebinder,Dimir Midrange,0.899199547326629
Floodpits Drowner,Tishana's Tidebinder,Convoke,0.8658554863335515
Floodpits Drowner,Tishana's Tidebinder,Self-Bounce,0.67578466173597
Island,Underground River,Dimir Midrange,1
Island,Underground River,Faeries,1
Island,Underground River,Self-Bounce,1
Island,Underground River,Artifacts,1
Island,Underground River,Dimir Control,1
Island,Underground River,Dimir Tempo,0.9711749008703954
Island,Underground River,Draws,0.9711749008703954
Island,Underground River,Esper Control,0.528833223536164
Island,Underground River,Sultai Midrange,0.4687766622618585
Duress,Island,Self-Bounce,1
Duress,Island,Dimir Control,0.9711749008703954
Duress,Island,Dimir Midrange,0.8533570220796238
Duress,Island,Dimir Tempo,0.8396920351126752
Duress,Island,Floodcaller Combo,0.6927405969128703
Duress,Island,Zur,0.528833223536164
Island,Phantom Interference,Azorius Tempo,0.9966853338057358
Island,Phantom Interference,Dimir Midrange,0.9137911447731886
Cut Down,Island,Dimir Midrange,1
Cut Down,Island,Faeries,1
Cut Down,Island,Dimir Control,1
Cut Down,Island,Dimir Tempo,0.9711749008703954
Cut Down,Island,Draws,0.9711749008703954
Cut Down,Island,Self-Bounce,0.9139066728620601
Cut Down,Island,Sultai Midrange,0.773568977268054
Cut Down,Island,Floodcaller Combo,0.6927405969128703
Cut Down,Island,Cauldron Combo,0.67578466173597
Cut Down,Island,Zur,0.528833223536164
Island,Swamp,Dimir Midrange,1
Island,Swamp,Faeries,1
Island,Swamp,Self-Bounce,1
Island,Swamp,Artifacts,1
Island,Swamp,Dimir Tempo,0.9711749008703954
Island,Swamp,Draws,0.9711749008703954
Island,Swamp,Dimir Control,0.9072468813493743
Island,Swamp,Esper Control,0.6927405969128703
Island,Swamp,Sultai Midrange,0.631614743993499
Island,Swamp,Floodcaller Combo,0.6058058416749051
Island,Swamp,Sultai Tempo,0.528833223536164
Island,Swamp,Domain,0.3698178619086413
Island,Swamp,Zur,0.36758468703698105
Island,Swamp,Cauldron Combo,0.36492585015945816
Darkslick Shores,Island,Dimir Midrange,1
Darkslick Shores,Island,Faeries,1
Darkslick Shores,Island,Dimir Control,1
Darkslick Shores,Island,Self-Bounce,1
Darkslick Shores,Island,Artifacts,1
Darkslick Shores,Island,Dimir Tempo,0.9711749008703954
Darkslick Shores,Island,Draws,0.9711749008703954
Darkslick Shores,Island,Esper Tempo,0.8072675274936902
Darkslick Shores,Island,Zur,0.67578466173597
Darkslick Shores,Island,Cauldron Combo,0.67578466173597
Darkslick Shores,Island,Sultai Midrange,0.581144086562283
Darkslick Shores,Island,Esper Control,0.528833223536164
Enduring Curiosity,Island,Dimir Midrange,1
Enduring Curiosity,Island,Convoke,1
Enduring Curiosity,Island,Faeries,1
Enduring Curiosity,Island,Azorius Control,1
Enduring Curiosity,Island,Self-Bounce,1
Enduring Curiosity,Island,Azorius Midrange,1
Anoint with Affliction,Island,Faeries,0.9711749008703954
Anoint with Affliction,Island,Dimir Control,0.9711749008703954
Anoint with Affliction,Island,Dimir Midrange,0.8633278078553289
Anoint with Affliction,Island,Sultai Midrange,0.528833223536164
Anoint with Affliction,Island,Domain,0.5276625443806288
Go for the Throat,Island,Dimir Midrange,1
Go for the Throat,Island,Faeries,1
Go for the Throat,Island,Dimir Control,1
Go for the Throat,Island,Draws,0.9711749008703954
Go for the Throat,Island,Sultai Midrange,0.8595950080203132
Go for the Throat,Island,Dimir Tempo,0.8396920351126752
Go for the Throat,Island,Self-Bounce,0.7517824835591562
Go for the Throat,Island,Floodcaller Combo,0.6927405969128703
Go for the Throat,Island,Zur,0.67578466173597
Go for the Throat,Island,Esper Tempo,0.528833223536164
Floodpits Drowner,Island,Dimir Midrange,1
Floodpits Drowner,Island,Convoke,1
Floodpits Drowner,Island,Faeries,1
Floodpits Drowner,Island,Merfolk,1
Floodpits Drowner,Island,Self-Bounce,1
Floodpits Drowner,Island,Azorius Control,1
Floodpits Drowner,Island,Azorius Midrange,1
Floodpits Drowner,Island,Floodcaller Combo,0.568443884776795
Duress,Underground River,Demons,1
Duress,Underground River,Dimir Tempo,1
Duress,Underground River,Sultai Control,1
Duress,Underground River,Self-Bounce,0.9194900995116704
Duress,Underground River,Dimir Midrange,0.9134289713939109
Phantom Interference,Underground River,Dimir Control,1
Phantom Interference,Underground River,Demons,0.9711749008703954
Phantom Interference,Underground River,Dimir Midrange,0.9148290011240438
Cut Down,Underground River,Dimir Midrange,1
Cut Down,Underground River,Faeries,1
Cut Down,Underground River,Dimir Control,1
Cut Down,Underground River,Dimir Tempo,1
Cut Down,Underground River,Draws,1
Cut Down,Underground River,Sultai Control,1
Cut Down,Underground River,Self-Bounce,0.9129622652301866
Cut Down,Underground River,Demons,0.8072675274936902
Cut Down,Underground River,Sultai Midrange,0.773568977268054
Swamp,Underground River,Dimir Midrange,1
Swamp,Underground River,Faeries,1
Swamp,Underground River,Dimir Control,1
Swamp,Underground River,Demons,1
Swamp,Underground River,Dimir Tempo,1
Swamp,Underground River,Draws,1
Swamp,Underground River,Artifacts,1
Swamp,Underground River,Sultai Control,1
Swamp,Underground River,Self-Bounce,0.849088925368429
Swamp,Underground River,Sultai Midrange,0.631614743993499
Swamp,Underground River,Esper Control,0.528833223536164
Darkslick Shores,Underground River,Dimir Midrange,1
Darkslick Shores,Underground River,Faeries,1
Darkslick Shores,Underground River,Dimir Control,1
Darkslick Shores,Underground River,Demons,1
Darkslick Shores,Underground River,Self-Bounce,1
Darkslick Shores,Underground River,Dimir Tempo,1
Darkslick Shores,Underground River,Draws,1
Darkslick Shores,Underground River,Artifacts,1
Darkslick Shores,Underground River,Sultai Control,1
Darkslick Shores,Underground River,Sultai Midrange,0.581144086562283
Darkslick Shores,Underground River,Esper Control,0.36492585015945816
Enduring Curiosity,Underground River,Dimir Midrange,1
Enduring Curiosity,Underground River,Faeries,1
Enduring Curiosity,Underground River,Self-Bounce,1
Anoint with Affliction,Underground River,Dimir Control,1
Anoint with Affliction,Underground River,Demons,1
Anoint with Affliction,Underground River,Faeries,0.9711749008703954
Anoint with Affliction,Underground River,Sultai Control,0.9711749008703954
Anoint with Affliction,Underground River,Dimir Midrange,0.8704388020133573
Anoint with Affliction,Underground River,Self-Bounce,0.8396920351126752
Anoint with Affliction,Underground River,Sultai Midrange,0.528833223536164
Go for the Throat,Underground River,Dimir Midrange,1
Go for the Throat,Underground River,Faeries,1
Go for the Throat,Underground River,Dimir Control,1
Go for the Throat,Underground River,Demons,1
Go for the Throat,Underground River,Dimir Tempo,1
Go for the Throat,Underground River,Draws,1
Go for the Throat,Underground River,Sultai Control,1
Go for the Throat,Underground River,Sultai Midrange,0.8595950080203132
Go for the Throat,Underground River,Self-Bounce,0.8074544881776329
Floodpits Drowner,Underground River,Dimir Midrange,1
Floodpits Drowner,Underground River,Faeries,1
Floodpits Drowner,Underground River,Self-Bounce,1
Duress,Phantom Interference,Demons,0.9711749008703954
Duress,Phantom Interference,Dimir Midrange,0.5988801347935342
Cut Down,Duress,Mono-Black Midrange,1
Cut Down,Duress,Dimir Tempo,1
Cut Down,Duress,Sultai Control,1
Cut Down,Duress,Golgari Control,0.98664347331248
Cut Down,Duress,Dimir Midrange,0.8533570220796238
Cut Down,Duress,Golgari Midrange,0.8431554532787028
Cut Down,Duress,Domain,0.8396920351126752
Cut Down,Duress,Esper Tempo,0.8396920351126752
Cut Down,Duress,Demons,0.8072675274936902
Cut Down,Duress,Dimir Control,0.6927405969128703
Cut Down,Duress,Floodcaller Combo,0.6927405969128703
Cut Down,Duress,Zur,0.6927405969128703
Cut Down,Duress,Self-Bounce,0.5893398523626326
Cut Down,Duress,Abzan Control,0.36492585015945816
Duress,Swamp,Golgari Midrange,1
Duress,Swamp,Mono-Black Midrange,1
Duress,Swamp,Golgari Control,1
Duress,Swamp,Demons,1
Duress,Swamp,Dimir Tempo,1
Duress,Swamp,Sultai Control,1
Duress,Swamp,Self-Bounce,0.9935911839595915
Duress,Swamp,Dimir Midrange,0.9564024868725551
Duress,Swamp,Domain,0.8396920351126752
Duress,Swamp,Floodcaller Combo,0.6927405969128703
Duress,Swamp,Zur,0.6927405969128703
Duress,Swamp,Token Control,0.6927405969128703
Duress,Swamp,Dimir Control,0.528833223536164
Duress,Swamp,Abzan Control,0.36492585015945816
Darkslick Shores,Duress,Demons,1
Darkslick Shores,Duress,Dimir Tempo,1
Darkslick Shores,Duress,Esper Tempo,1
Darkslick Shores,Duress,Sultai Control,0.98664347331248
Darkslick Shores,Duress,Dimir Control,0.9711749008703954
Darkslick Shores,Duress,Self-Bounce,0.9194900995116704
Darkslick Shores,Duress,Dimir Midrange,0.9134289713939109
Darkslick Shores,Duress,Zur,0.8396920351126752
Duress,Enduring Curiosity,Dimir Midrange,0.8221456757992772
Anoint with Affliction,Duress,Demons,1
Anoint with Affliction,Duress,Mono-Black Midrange,0.9841047771990107
Anoint with Affliction,Duress,Golgari Control,0.8396920351126752
Anoint with Affliction,Duress,Sultai Control,0.8396920351126752
Anoint with Affliction,Duress,Dimir Control,0.6927405969128703
Anoint with Affliction,Duress,Golgari Midrange,0.5630406602242464
Anoint with Affliction,Duress,Dimir Midrange,0.5174665099288434
Duress,Go for the Throat,Mono-Black Midrange,1
Duress,Go for the Throat,Golgari Control,1
Duress,Go for the Throat,Demons,1
Duress,Go for the Throat,Domain,0.98664347331248
Duress,Go for the Throat,Dimir Tempo,0.98664347331248
Duress,Go for the Throat,Sultai Control,0.98664347331248
Duress,Go for the Throat,Golgari Midrange,0.8646520523392474
Duress,Go for the Throat,Dimir Midrange,0.8610302021654017
Duress,Go for the Throat,Dimir Control,0.8396920351126752
Duress,Go for the Throat,Zur,0.8396920351126752
Duress,Go for the Throat,Floodcaller Combo,0.6927405969128703
Duress,Go for the Throat,Abzan Control,0.67578466173597
Duress,Go for the Throat,Self-Bounce,0.5167702371605738
Duress,Floodpits Drowner,Dimir Midrange,0.8872700498184796
Cut Down,Phantom Interference,Dimir Control,0.935656895188139
Cut Down,Phantom Interference,Dimir Midrange,0.8501127940551605
Cut Down,Phantom Interference,Demons,0.528833223536164
Phantom Interference,Swamp,Dimir Control,1
Phantom Interference,Swamp,Demons,1
Phantom Interference,Swamp,Dimir Midrange,0.9007469911618322
Darkslick Shores,Phantom Interference,Dimir Control,1
Darkslick Shores,Phantom Interference,Dimir Midrange,0.9148290011240438
Darkslick Shores,Phantom Interference,Demons,0.8396920351126752
Enduring Curiosity,Phantom Interference,Dimir Midrange,0.8140612159702189
Anoint with Affliction,Phantom Interference,Dimir Control,0.9841047771990107
Anoint with Affliction,Phantom Interference,Demons,0.8396920351126752
Anoint with Affliction,Phantom Interference,Dimir Midrange,0.5197889129745625
Go for the Throat,Phantom Interference,Dimir Control,1
Go for the Throat,Phantom Interference,Demons,0.9711749008703954
Go for the Throat,Phantom Interference,Dimir Midrange,0.7539442893783415
Floodpits Drowner,Phantom Interference,Dimir Midrange,0.9063566578972488
Cut Down,Swamp,Dimir Midrange,1
Cut Down,Swamp,Golgari Midrange,1
Cut Down,Swamp,Mono-Black Midrange,1
Cut Down,Swamp,Faeries,1
Cut Down,Swamp,Golgari Control,1
Cut Down,Swamp,Dimir Control,1
Cut Down,Swamp,Demons,1
Cut Down,Swamp,Legends,1
Cut Down,Swamp,Dimir Tempo,1
Cut Down,Swamp,Draws,1
Cut Down,Swamp,Sultai Control,1
Cut Down,Swamp,Token Control,0.9806640351951386
Cut Down,Swamp,Sacrifice,0.9711749008703954
Cut Down,Swamp,Sultai Midrange,0.935656895188139
Cut Down,Swamp,Self-Bounce,0.8775816881974011
Cut Down,Swamp,Floodcaller Combo,0.6927405969128703
Cut Down,Swamp,Domain,0.6927405969128703
Cut Down,Swamp,Zur,0.6927405969128703
Cut Down,Swamp,Cauldron Combo,0.67578466173597
Cut Down,Swamp,Abzan Control,0.36492585015945816
Cut Down,Swamp,Abzan Midrange,0.36492585015945816
Cut Down,Darkslick Shores,Dimir Midrange,1
Cut Down,Darkslick Shores,Faeries,1
Cut Down,Darkslick Shores,Dimir Control,1
Cut Down,Darkslick Shores,Legends,1
Cut Down,Darkslick Shores,Dimir Tempo,1
Cut Down,Darkslick Shores,Draws,1
Cut Down,Darkslick Shores,Sultai Control,1
Cut Down,Darkslick Shores,Cauldron Combo,0.98664347331248
Cut Down,Darkslick Shores,Esper Tempo,0.9711749008703954
Cut Down,Darkslick Shores,Self-Bounce,0.9339398739907554
Cut Down,Darkslick Shores,Sultai Midrange,0.8851513877356793
Cut Down,Darkslick Shores,Zur,0.8396920351126752
Cut Down,Darkslick Shores,Demons,0.67578466173597
Cut Down,Enduring Curiosity,Dimir Midrange,1
Cut Down,Enduring Curiosity,Faeries,1
Cut Down,Enduring Curiosity,Self-Bounce,0.7645824750598832
Anoint with Affliction,Cut Down,Sultai Control,0.9711749008703954
Anoint with Affliction,Cut Down,Faeries,0.8396920351126752
Anoint with Affliction,Cut Down,Golgari Control,0.8396920351126752
Anoint with Affliction,Cut Down,Sultai Midrange,0.8396920351126752
Anoint with Affliction,Cut Down,Token Control,0.8396920351126752
Anoint with Affliction,Cut Down,Mono-Black Midrange,0.8383739815176411
Anoint with Affliction,Cut Down,Golgari Midrange,0.8181411781586879
Anoint with Affliction,Cut Down,Dimir Control,0.8057959403264014
Anoint with Affliction,Cut Down,Dimir Midrange,0.7897600180959701
Anoint with Affliction,Cut Down,Demons,0.67578466173597
Cut Down,Go for the Throat,Dimir Midrange,1
Cut Down,Go for the Throat,Golgari Midrange,1
Cut Down,Go for the Throat,Sultai Midrange,1
Cut Down,Go for the Throat,Legends,1
Cut Down,Go for the Throat,Token Control,1
Cut Down,Go for the Throat,Dimir Tempo,1
Cut Down,Go for the Throat,Draws,1
Cut Down,Go for the Throat,Sultai Control,1
Cut Down,Go for the Throat,Dimir Control,0.9834678747229787
Cut Down,Go for the Throat,Mono-Black Midrange,0.8888342186192368
Cut Down,Go for the Throat,Domain,0.8396920351126752
Cut Down,Go for the Throat,Zur,0.8396920351126752
Cut Down,Go for the Throat,Demons,0.8072675274936902
Cut Down,Go for the Throat,Golgari Control,0.7677253171796229
Cut Down,Go for the Throat,Faeries,0.7530795117972812
Cut Down,Go for the Throat,Floodcaller Combo,0.6927405969128703
Cut Down,Go for the Throat,Abzan Control,0.67578466173597
Cut Down,Go for the Throat,Abzan Midrange,0.6037880791216701
Cut Down,Go for the Throat,Self-Bounce,0.5204812130908967
Cut Down,Floodpits Drowner,Dimir Midrange,1
Cut Down,Floodpits Drowner,Faeries,1
Cut Down,Floodpits Drowner,Self-Bounce,0.903326720732423
Darkslick Shores,Swamp,Dimir Midrange,1
Darkslick Shores,Swamp,Faeries,1
Darkslick Shores,Swamp,Dimir Control,1
Darkslick Shores,Swamp,Demons,1
Darkslick Shores,Swamp,Legends,1
Darkslick Shores,Swamp,Dimir Tempo,1
Darkslick Shores,Swamp,Draws,1
Darkslick Shores,Swamp,Artifacts,1
Darkslick Shores,Swamp,Sultai Control,1
Darkslick Shores,Swamp,Self-Bounce,0.948915160423967
Darkslick Shores,Swamp,Zur,0.8396920351126752
Darkslick Shores,Swamp,Sultai Midrange,0.7432454015294244
Darkslick Shores,Swamp,Cauldron Combo,0.67578466173597
Darkslick Shores,Swamp,Esper Control,0.528833223536164
Enduring Curiosity,Swamp,Dimir Midrange,1
Enduring Curiosity,Swamp,Faeries,1
Enduring Curiosity,Swamp,Self-Bounce,1
Anoint with Affliction,Swamp,Golgari Midrange,1
Anoint with Affliction,Swamp,Mono-Black Midrange,1
Anoint with Affliction,Swamp,Dimir Control,1
Anoint with Affliction,Swamp,Demons,1
Anoint with Affliction,Swamp,Sultai Control,1
Anoint with Affliction,Swamp,Faeries,0.9711749008703954
Anoint with Affliction,Swamp,Golgari Control,0.9711749008703954
Anoint with Affliction,Swamp,Token Control,0.9711749008703954
Anoint with Affliction,Swamp,Dimir Midrange,0.8526280590040205
Anoint with Affliction,Swamp,Domain,0.6464964771157555
Anoint with Affliction,Swamp,Sultai Midrange,0.528833223536164
Anoint with Affliction,Swamp,Self-Bounce,0.528833223536164
Go for the Throat,Swamp,Dimir Midrange,1
Go for the Throat,Swamp,Golgari Midrange,1
Go for the Throat,Swamp,Mono-Black Midrange,1
Go for the Throat,Swamp,Faeries,1
Go for the Throat,Swamp,Golgari Control,1
Go for the Throat,Swamp,Dimir Control,1
Go for the Throat,Swamp,Demons,1
Go for the Throat,Swamp,Sultai Midrange,1
