card1,card2,archetype,weight
Brazen Borrower,Wasteland,Esper Tempo,0.6207560501971505
Brazen Borrower,Wasteland,Beanstalk Control (Yorion),0.41027501939987465
Thoughtseize,Wasteland,Death and Taxes (Yorion),1
Thoughtseize,Wasteland,Death and Taxes (Yorion) - Black/White,1
Thoughtseize,Wasteland,Death's Shadow,1
Thoughtseize,Wasteland,Ocelot Pride Midrange,1
Thoughtseize,Wasteland,Pox,1
Thoughtseize,Wasteland,Helm/Leyline Stompy,0.9856177221582512
Thoughtseize,Wasteland,Dimir Tempo,0.8744177974734524
Thoughtseize,Wasteland,Delver,0.8679694004692001
Thoughtseize,Wasteland,Stoneblade,0.8352071171546536
Thoughtseize,Wasteland,Esper Control,0.830706141367537
Thoughtseize,Wasteland,Esper Tempo,0.8276911106959853
Thoughtseize,Wasteland,Reanimator,0.8170435633144704
Thoughtseize,Wasteland,Beanstalk Control (Yorion),0.7789146300641682
Thoughtseize,Wasteland,Grixis Tempo,0.7771829163039172
Thoughtseize,Wasteland,Beanstalk Control (Non-Yorion),0.671963725649382
Thoughtseize,Wasteland,Eldrazi,0.5543658066825486
Entomb,Wasteland,Reanimator,0.9064917612716598
Entomb,Wasteland,Beanstalk Control (Non-Yorion),0.8947808320300904
Flooded Strand,Wasteland,Standstill,1
Flooded Strand,Wasteland,Vial,1
Flooded Strand,Wasteland,Ocelot Pride Tempo,1
Flooded Strand,Wasteland,Esper Control,1
Flooded Strand,Wasteland,Azorius Control,1
Flooded Strand,Wasteland,Stiflenought,0.9946710414761195
Flooded Strand,Wasteland,Stoneblade,0.9586973391109381
Flooded Strand,Wasteland,Esper Tempo,0.9366273703360185
Flooded Strand,Wasteland,Beanstalk Control (Non-Yorion),0.8947808320300904
Flooded Strand,Wasteland,Death's Shadow,0.8947808320300904
Flooded Strand,Wasteland,Beanstalk Control (Yorion),0.8624125417008582
Flooded Strand,Wasteland,Delver,0.8261938457760063
Flooded Strand,Wasteland,Death and Taxes (Yorion),0.800711327831468
Flooded Strand,Wasteland,Grixis Tempo,0.7821200887753507
Flooded Strand,Wasteland,Mono-Blue Tempo,0.7771829163039172
Flooded Strand,Wasteland,Jeskai Tempo,0.7771829163039172
Flooded Strand,Wasteland,Death and Taxes (Yorion) - Black/White,0.7751352455928697
Flooded Strand,Wasteland,Dimir Tempo,0.677531712039405
Flooded Strand,Wasteland,Ocelot Pride Midrange,0.6460160066870647
Flooded Strand,Wasteland,Reanimator,0.5933743905746582
Fatal Push,Wasteland,Delver,1
Fatal Push,Wasteland,Dimir Tempo,0.9881597123106577
Fatal Push,Wasteland,Beanstalk Control (Non-Yorion),0.8947808320300904
Fatal Push,Wasteland,Death's Shadow,0.7771829163039172
Fatal Push,Wasteland,Grixis Tempo,0.6460160066870647
Fatal Push,Wasteland,Reanimator,0.6412310802833949
Daze,Wasteland,Mono-Blue Tempo,1
Daze,Wasteland,Grixis Tempo,1
Daze,Wasteland,Jeskai Tempo,1
Daze,Wasteland,Death's Shadow,1
Daze,Wasteland,Ocelot Pride Tempo,1
Daze,Wasteland,Azorius Control,1
Daze,Wasteland,Delver,0.9946802243027628
Daze,Wasteland,Dimir Tempo,0.9855474144095104
Daze,Wasteland,Esper Control,0.9775750045657922
Daze,Wasteland,Esper Tempo,0.9237694413751303
Daze,Wasteland,Beanstalk Control (Yorion),0.8896451414838565
Daze,Wasteland,Stiflenought,0.8894336530584238
Daze,Wasteland,Beanstalk Control (Non-Yorion),0.8623193954030117
Daze,Wasteland,Reanimator,0.8395874786591956
Daze,Wasteland,Stoneblade,0.8371906560604608
Brainstorm,Wasteland,Standstill,1
Brainstorm,Wasteland,Mono-Blue Tempo,1
Brainstorm,Wasteland,Grixis Tempo,1
Brainstorm,Wasteland,Vial,1
Brainstorm,Wasteland,Jeskai Tempo,1
Brainstorm,Wasteland,Stoneblade,1
Brainstorm,Wasteland,Death's Shadow,1
Brainstorm,Wasteland,Ocelot Pride Tempo,1
Brainstorm,Wasteland,Esper Control,1
Brainstorm,Wasteland,Azorius Control,1
Brainstorm,Wasteland,Dimir Tempo,0.9986206027815216
Brainstorm,Wasteland,Delver,0.997626103255217
Brainstorm,Wasteland,Stiflenought,0.9946710414761195
Brainstorm,Wasteland,Esper Tempo,0.9618847235549609
Brainstorm,Wasteland,Beanstalk Control (Non-Yorion),0.9488416446220167
Brainstorm,Wasteland,Reanimator,0.9064917612716598
Brainstorm,Wasteland,Beanstalk Control (Yorion),0.8624125417008582
Underground Sea,Wasteland,Delver,1
Underground Sea,Wasteland,Dimir Tempo,0.9933608375149413
Underground Sea,Wasteland,Reanimator,0.8990154326352995
Underground Sea,Wasteland,Vial,0.8896451414838565
Underground Sea,Wasteland,Grixis Tempo,0.8119270911045274
Underground Sea,Wasteland,Stoneblade,0.7771829163039172
Underground Sea,Wasteland,Death's Shadow,0.7771829163039172
Underground Sea,Wasteland,Esper Control,0.7771829163039172
Underground Sea,Wasteland,Esper Tempo,0.7390675655279394
Underground Sea,Wasteland,Beanstalk Control (Non-Yorion),0.671963725649382
Underground Sea,Wasteland,Beanstalk Control (Yorion),0.6112835111818734
Animate Dead,Wasteland,Reanimator,0.8346239211946708
Animate Dead,Wasteland,Beanstalk Control (Non-Yorion),0.671963725649382
"Atraxa, Grand Unifier",Wasteland,Reanimator,0.5524354171618755
"Atraxa, Grand Unifier",Wasteland,Beanstalk Control (Non-Yorion),0.5407968160325296
Scalding Tarn,Wasteland,Ocelot Pride Tempo,0.9747426508955418
Scalding Tarn,Wasteland,Goblins,0.8712755840193188
Scalding Tarn,Wasteland,Grixis Tempo,0.8406051469492389
Scalding Tarn,Wasteland,Delver,0.8159904866411409
Scalding Tarn,Wasteland,Standstill,0.7771829163039172
Scalding Tarn,Wasteland,Mono-Blue Tempo,0.7771829163039172
Scalding Tarn,Wasteland,Beanstalk Control (Non-Yorion),0.7771829163039172
Scalding Tarn,Wasteland,Death's Shadow,0.7771829163039172
Scalding Tarn,Wasteland,Jeskai Tempo,0.7076384222352329
Scalding Tarn,Wasteland,Beanstalk Control (Yorion),0.676044016112609
Scalding Tarn,Wasteland,Dimir Tempo,0.6613154920816235
Scalding Tarn,Wasteland,Azorius Control,0.6460160066870647
Scalding Tarn,Wasteland,Stiflenought,0.6459805007518075
Scalding Tarn,Wasteland,Reanimator,0.5481967567595645
Misty Rainforest,Wasteland,Cascade,1
Misty Rainforest,Wasteland,Beanstalk Control (Yorion),0.8575621736642617
Misty Rainforest,Wasteland,Delver,0.8161817096180223
Misty Rainforest,Wasteland,Grixis Tempo,0.808617708399061
Misty Rainforest,Wasteland,Mono-Blue Tempo,0.7771829163039172
Misty Rainforest,Wasteland,Jeskai Tempo,0.7771829163039172
Misty Rainforest,Wasteland,Maverick,0.7771829163039172
Misty Rainforest,Wasteland,Beanstalk Control (Non-Yorion),0.7260245053932224
Misty Rainforest,Wasteland,Dimir Tempo,0.6838477061101766
Misty Rainforest,Wasteland,Stiflenought,0.6631041227010117
Misty Rainforest,Wasteland,Death's Shadow,0.6460160066870647
Misty Rainforest,Wasteland,Depths,0.6460160066870647
Misty Rainforest,Wasteland,Lands,0.6442259860981108
Misty Rainforest,Wasteland,Reanimator,0.5968761501776324
Swamp,Wasteland,Helm/Leyline Stompy,0.9861643554325886
Swamp,Wasteland,Pox,0.9612280330456028
Swamp,Wasteland,Delver,0.6460160066870647
Swamp,Wasteland,Esper Control,0.6460160066870647
Swamp,Wasteland,Ocelot Pride Midrange,0.6460160066870647
Swamp,Wasteland,Dimir Tempo,0.6445028860884313
Swamp,Wasteland,Death and Taxes (Yorion),0.6403105064892143
Swamp,Wasteland,Death and Taxes (Yorion) - Black/White,0.6403105064892143
Swamp,Wasteland,Vial,0.6403105064892143
Swamp,Wasteland,Stoneblade,0.6403105064892143
Swamp,Wasteland,Esper Tempo,0.5842878166617701
Swamp,Wasteland,Reanimator,0.553551117096823
Swamp,Wasteland,Beanstalk Control (Non-Yorion),0.5407968160325296
Troll of Khazad-dûm,Wasteland,Helm/Leyline Stompy,1
Troll of Khazad-dûm,Wasteland,Delver,1
Troll of Khazad-dûm,Wasteland,Reanimator,0.9031786148832687
Troll of Khazad-dûm,Wasteland,Dimir Tempo,0.8947808320300904
Troll of Khazad-dûm,Wasteland,Esper Tempo,0.8947808320300904
Troll of Khazad-dûm,Wasteland,Beanstalk Control (Non-Yorion),0.7895616446162155
Reanimate,Undercity Sewers,Reanimator,0.6954084373240667
Reanimate,Undercity Sewers,Beanstalk Control (Non-Yorion),0.6460160066870647
Reanimate,Undercity Sewers,Delver,0.6460160066870647
Reanimate,Undercity Sewers,Esper Tempo,0.5407968160325296
Reanimate,Undercity Sewers,Dimir Tempo,0.37198875673780135
Reanimate,Undercity Sewers,Doomsday,0.29203198744884235
Archon of Cruelty,Reanimate,Worldgorger Dragon Combo,0.7771829163039172
Archon of Cruelty,Reanimate,Mono Black Reanimator,0.777168895460257
Archon of Cruelty,Reanimate,Reanimator,0.6651966090699363
Archon of Cruelty,Reanimate,Chain of Smog Combo,0.6460160066870647
Archon of Cruelty,Reanimate,Beanstalk Control (Non-Yorion),0.6460160066870647
Polluted Delta,Reanimate,Beanstalk Control (Non-Yorion),1
Polluted Delta,Reanimate,Delver,1
Polluted Delta,Reanimate,Reanimator,0.997233532107867
Polluted Delta,Reanimate,Worldgorger Dragon Combo,0.9822203700566576
Polluted Delta,Reanimate,Mono Black Reanimator,0.9755160081727597
Polluted Delta,Reanimate,Esper Tempo,0.8947808320300904
Polluted Delta,Reanimate,Dimir Tempo,0.7076384222352329
Polluted Delta,Reanimate,Doomsday,0.6460160066870647
Polluted Delta,Reanimate,Grixis Tempo,0.42319889706569536
Island,Reanimate,Beanstalk Control (Non-Yorion),0.6460160066870647
Island,Reanimate,Delver,0.6460160066870647
Island,Reanimate,Reanimator,0.6459403135475513
Island,Reanimate,Esper Tempo,0.5407968160325296
Island,Reanimate,Doomsday,0.42319889706569536
Island,Reanimate,Dimir Tempo,0.3532435394630876
Brazen Borrower,Reanimate,Reanimator,0.8086377998851715
Brazen Borrower,Reanimate,Beanstalk Control (Non-Yorion),0.7771829163039172
Brazen Borrower,Reanimate,Delver,0.6460160066870647
Brazen Borrower,Reanimate,Dimir Tempo,0.3532435394630876
Reanimate,Thoughtseize,Worldgorger Dragon Combo,1
Reanimate,Thoughtseize,Mono Black Reanimator,1
Reanimate,Thoughtseize,Chain of Smog Combo,1
Reanimate,Thoughtseize,Helm/Leyline Stompy,0.9832126248114461
Reanimate,Thoughtseize,Reanimator,0.921393221626095
Reanimate,Thoughtseize,Delver,0.8947808320300904
Reanimate,Thoughtseize,Beanstalk Control (Non-Yorion),0.7771829163039172
Reanimate,Thoughtseize,Esper Tempo,0.671963725649382
Reanimate,Thoughtseize,Oops! All Spells,0.6281756688865487
Reanimate,Thoughtseize,Dimir Tempo,0.5734444380448374
Reanimate,Thoughtseize,Doomsday,0.5407968160325296
Entomb,Reanimate,Reanimator,1
Entomb,Reanimate,Worldgorger Dragon Combo,1
Entomb,Reanimate,Mono Black Reanimator,1
Entomb,Reanimate,Chain of Smog Combo,1
Entomb,Reanimate,Beanstalk Control (Non-Yorion),1
Flooded Strand,Reanimate,Esper Tempo,0.7895616446162155
Flooded Strand,Reanimate,Reanimator,0.7023026442723012
Flooded Strand,Reanimate,Delver,0.6460160066870647
Flooded Strand,Reanimate,Grixis Tempo,0.42319889706569536
Flooded Strand,Reanimate,Dimir Tempo,0.37198875673780135
Flooded Strand,Reanimate,Doomsday,0.29203198744884235
Fatal Push,Reanimate,Delver,1
Fatal Push,Reanimate,Reanimator,0.752680197108537
Fatal Push,Reanimate,Dimir Tempo,0.7076384222352329
Fatal Push,Reanimate,Doomsday,0.5407968160325296
Daze,Reanimate,Beanstalk Control (Non-Yorion),1
Daze,Reanimate,Delver,1
Daze,Reanimate,Reanimator,0.9309626343625446
Daze,Reanimate,Esper Tempo,0.7895616446162155
Daze,Reanimate,Dimir Tempo,0.7076384222352329
Daze,Reanimate,Grixis Tempo,0.6460160066870647
Daze,Reanimate,Doomsday,0.5407968160325296
Brainstorm,Reanimate,Reanimator,1
Brainstorm,Reanimate,Beanstalk Control (Non-Yorion),1
Brainstorm,Reanimate,Delver,1
Brainstorm,Reanimate,Esper Tempo,0.8947808320300904
Brainstorm,Reanimate,Dimir Tempo,0.7076384222352329
Brainstorm,Reanimate,Grixis Tempo,0.6460160066870647
Brainstorm,Reanimate,Doomsday,0.6460160066870647
Reanimate,Underground Sea,Delver,1
Reanimate,Underground Sea,Reanimator,0.960065375404175
Reanimate,Underground Sea,Beanstalk Control (Non-Yorion),0.7771829163039172
Reanimate,Underground Sea,Dimir Tempo,0.7076384222352329
Reanimate,Underground Sea,Esper Tempo,0.671963725649382
Reanimate,Underground Sea,Worldgorger Dragon Combo,0.6460160066870647
Reanimate,Underground Sea,Doomsday,0.6460160066870647
Reanimate,Underground Sea,Grixis Tempo,0.5407968160325296
Animate Dead,Reanimate,Worldgorger Dragon Combo,1
Animate Dead,Reanimate,Mono Black Reanimator,1
Animate Dead,Reanimate,Reanimator,0.937418258140646
Animate Dead,Reanimate,Beanstalk Control (Non-Yorion),0.7771829163039172
"Atraxa, Grand Unifier",Reanimate,Mono Black Reanimator,0.6924626765751922
"Atraxa, Grand Unifier",Reanimate,Reanimator,0.6632532925241792
"Atraxa, Grand Unifier",Reanimate,Worldgorger Dragon Combo,0.6536410320856499
"Atraxa, Grand Unifier",Reanimate,Beanstalk Control (Non-Yorion),0.6460160066870647
Reanimate,Scalding Tarn,Reanimator,0.6759555505694224
Reanimate,Scalding Tarn,Delver,0.6460160066870647
Reanimate,Scalding Tarn,Grixis Tempo,0.42319889706569536
Reanimate,Scalding Tarn,Dimir Tempo,0.29203198744884235
Reanimate,Scalding Tarn,Doomsday,0.29203198744884235
Misty Rainforest,Reanimate,Beanstalk Control (Non-Yorion),0.7771829163039172
Misty Rainforest,Reanimate,Reanimator,0.6827561073184515
Misty Rainforest,Reanimate,Dimir Tempo,0.42319889706569536
Misty Rainforest,Reanimate,Grixis Tempo,0.42319889706569536
Misty Rainforest,Reanimate,Doomsday,0.29203198744884235
Reanimate,Swamp,Chain of Smog Combo,1
Reanimate,Swamp,Helm/Leyline Stompy,0.9882016260598451
Reanimate,Swamp,Mono Black Reanimator,0.9229567789722706
Reanimate,Swamp,Worldgorger Dragon Combo,0.8740472816824774
Reanimate,Swamp,Reanimator,0.6610339685877331
Reanimate,Swamp,Beanstalk Control (Non-Yorion),0.6460160066870647
Reanimate,Swamp,Delver,0.6460160066870647
Reanimate,Swamp,Esper Tempo,0.5407968160325296
Reanimate,Swamp,Dimir Tempo,0.3532435394630876
Reanimate,Swamp,Doomsday,0.29203198744884235
Reanimate,Troll of Khazad-dûm,Mono Black Reanimator,1
Reanimate,Troll of Khazad-dûm,Delver,1
Reanimate,Troll of Khazad-dûm,Reanimator,0.9959298151684104
Reanimate,Troll of Khazad-dûm,Helm/Leyline Stompy,0.9832126248114461
Reanimate,Troll of Khazad-dûm,Chain of Smog Combo,0.8947808320300904
Reanimate,Troll of Khazad-dûm,Esper Tempo,0.8947808320300904
Reanimate,Troll of Khazad-dûm,Beanstalk Control (Non-Yorion),0.8947808320300904
Reanimate,Troll of Khazad-dûm,Worldgorger Dragon Combo,0.8043108892924674
Reanimate,Troll of Khazad-dûm,Dimir Tempo,0.671963725649382
Archon of Cruelty,Undercity Sewers,Reanimator,0.3432936253924034
Archon of Cruelty,Undercity Sewers,Omni-Tell,0.29203198744884235
Archon of Cruelty,Undercity Sewers,Beanstalk Control (Non-Yorion),0.29203198744884235
Polluted Delta,Undercity Sewers,Reanimator,0.6931767296563373
Polluted Delta,Undercity Sewers,Dimir Tempo,0.6477767543301955
Polluted Delta,Undercity Sewers,Ad Nauseam Tendrils,0.6460160066870647
Polluted Delta,Undercity Sewers,Delver,0.6460160066870647
Polluted Delta,Undercity Sewers,Worldgorger Dragon Combo,0.6460160066870647
Polluted Delta,Undercity Sewers,Grixis Control,0.6460160066870647
Polluted Delta,Undercity Sewers,Ninjas,0.6460160066870647
Polluted Delta,Undercity Sewers,Aluren,0.6460160066870647
Polluted Delta,Undercity Sewers,Esper Tempo,0.6460160066870647
Polluted Delta,Undercity Sewers,Beseech Storm,0.6460160066870647
Polluted Delta,Undercity Sewers,Beanstalk Control (Non-Yorion),0.6460160066870647
Polluted Delta,Undercity Sewers,Esper Control,0.6460160066870647
Polluted Delta,Undercity Sewers,Stoneblade,0.6460160066870647
Polluted Delta,Undercity Sewers,Beanstalk Control (Yorion),0.6401053201142084
Polluted Delta,Undercity Sewers,Doomsday,0.6180183629167888
Polluted Delta,Undercity Sewers,Omni-Tell,0.5771750790228467
Polluted Delta,Undercity Sewers,Grixis Tempo,0.45793242140365575
Polluted Delta,Undercity Sewers,Coveted Jewel Combo,0.42319889706569536
Island,Undercity Sewers,Coveted Jewel Combo,0.6460160066870647
Island,Undercity Sewers,Ninjas,0.5591567007757866
Island,Undercity Sewers,Omni-Tell,0.4831815358291909
Island,Undercity Sewers,Grixis Control,0.42319889706569536
Island,Undercity Sewers,Reanimator,0.3452199695004411
Island,Undercity Sewers,Doomsday,0.3052657308519991
Island,Undercity Sewers,Dimir Tempo,0.3035868661056393
Island,Undercity Sewers,Ad Nauseam Tendrils,0.29203198744884235
Island,Undercity Sewers,Delver,0.29203198744884235
Island,Undercity Sewers,Worldgorger Dragon Combo,0.29203198744884235
Island,Undercity Sewers,Grixis Tempo,0.29203198744884235
Island,Undercity Sewers,Esper Tempo,0.29203198744884235
Island,Undercity Sewers,Beseech Storm,0.29203198744884235
Island,Undercity Sewers,Beanstalk Control (Non-Yorion),0.29203198744884235
Island,Undercity Sewers,Esper Control,0.29203198744884235
Island,Undercity Sewers,Stoneblade,0.29203198744884235
Island,Undercity Sewers,Beanstalk Control (Yorion),0.2802106364984936
Brazen Borrower,Undercity Sewers,Reanimator,0.5019674387299858
Brazen Borrower,Undercity Sewers,Beanstalk Control (Non-Yorion),0.42319889706569536
Brazen Borrower,Undercity Sewers,Dimir Tempo,0.33151331936921935
Brazen Borrower,Undercity Sewers,Delver,0.304882178250392
Brazen Borrower,Undercity Sewers,Grixis Tempo,0.29203198744884235
Brazen Borrower,Undercity Sewers,Grixis Control,0.29203198744884235
Brazen Borrower,Undercity Sewers,Ninjas,0.29203198744884235
Brazen Borrower,Undercity Sewers,Esper Control,0.29203198744884235
Brazen Borrower,Undercity Sewers,Esper Tempo,0.29203198744884235
Thoughtseize,Undercity Sewers,Beseech Storm,0.6460160066870647
Thoughtseize,Undercity Sewers,Reanimator,0.604614082879299
Thoughtseize,Undercity Sewers,Ad Nauseam Tendrils,0.6031154391887753
Thoughtseize,Undercity Sewers,Doomsday,0.56858738183536
Thoughtseize,Undercity Sewers,The EPIC Storm,0.5407968160325296
Thoughtseize,Undercity Sewers,Omni-Tell,0.5407968160325296
Thoughtseize,Undercity Sewers,Beanstalk Control (Yorion),0.5295626332813306
Thoughtseize,Undercity Sewers,Dimir Tempo,0.5177155469836578
Thoughtseize,Undercity Sewers,Esper Tempo,0.5117711663611628
Thoughtseize,Undercity Sewers,Delver,0.5023450908388254
Thoughtseize,Undercity Sewers,Esper Control,0.476701397715467
Thoughtseize,Undercity Sewers,Grixis Control,0.42319889706569536
Thoughtseize,Undercity Sewers,Beanstalk Control (Non-Yorion),0.42319889706569536
Thoughtseize,Undercity Sewers,Ninjas,0.42319889706569536
Thoughtseize,Undercity Sewers,Stoneblade,0.42319889706569536
Thoughtseize,Undercity Sewers,Worldgorger Dragon Combo,0.29203198744884235
Entomb,Undercity Sewers,Reanimator,0.6954084373240667
Entomb,Undercity Sewers,Worldgorger Dragon Combo,0.6460160066870647
Entomb,Undercity Sewers,Beanstalk Control (Non-Yorion),0.6460160066870647
Flooded Strand,Undercity Sewers,Beseech Storm,0.6460160066870647
